ID,ResortName,Continent,Country,StateProvince,URL,Altitude,Easy,Intermediate,Difficult,Funicular,CirculatingRopewayGondola,Chairlift,T-barPlatterButton,SunkidMovingCarpet,Adult,Youth,Child,Currency,ResortSize,SlopeOfferingVariety,LiftsAndCableCars,SnowReliability,SlopePreparation,AccessParking,Orientation,Cleanliness,EnvironmentallyFriendly,StaffFriendliness,Restaurants,ApresSki,AccomodationsToLifts,FamiliesChildren,Beginners,Advanced,SnowParks,Cross-countryTrails,AerialTramwayReverseRopeway,RopeTowBeginnerLift,PeopleMover,CombinedGondolaChair,CogRailway,Helicopter,SnowCaterpillars,Latitude,Longitude
1119,eldora-mountain,North America,USA,Colorado,http://www.skiresort.info/ski-resort/eldora-mountain/,3292,11,26,15,,,0,0,,94,0,54,US Dollar,3.1,3.4,3.2,,,,,,,,,,,,,,,,,0,,,,,,39.9372203,-105.5826786
1121,elk-mountain,North America,USA,Pennsylvania,http://www.skiresort.info/ski-resort/elk-mountain/,820,3,8,4,,,,,,66,0,50,US Dollar,,,,,,,,,,,,,,,,,,,,,,,,,,41.7234046,-75.5534275
1122,elk-ridge-williams,North America,USA,Arizona,http://www.skiresort.info/ski-resort/elk-ridge-williams/,2452,0.6,1.5,0.9,,,,,,40,0,25,US Dollar,,,,,,,,,,,,,,,,,,,,,,,,,,35.2146646,-112.1922123
1124,elko-snobowl,North America,USA,Nevada,http://www.skiresort.info/ski-resort/elko-snobowl/,2130,1.5,1.5,0,,,0,,,20,0,15,US Dollar,1.5,1.5,2.9,,,,,,,,,,,,,,,,,0,,,,,,40.9089065,-115.8520453
1188,fairmont-hot-springs,North America,Canada,British Columbia,http://www.skiresort.info/ski-resort/fairmont-hot-springs/,1526,4,4,2,,,0,0,,47,37,24,Canadian Dollar,2,2.3,2.8,,,,,,,,,,,,,,,,,,0,,,,,50.335927,-115.8511861
1189,fairmont-hot-springs-fairmont,North America,USA,Montana,http://www.skiresort.info/ski-resort/fairmont-hot-springs-fairmont/,0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,46.0429809,-112.8100362
1190,fairview-ski-hill,North America,Canada,Alberta,http://www.skiresort.info/ski-resort/fairview-ski-hill/,580,1.4,0.8,1.8,,,,0,,23,20,12,Canadian Dollar,1.5,1.8,1.5,,,,,,,,,,,,,,,,,0,,,,,,55.995608,-118.604935
1192,falcon-ridge,North America,Canada,Manitoba,http://www.skiresort.info/ski-resort/falcon-ridge/,367,1.2,0.3,0,,,,0,,25,21,16,Canadian Dollar,1.3,1.3,1.1,,,,,,,,,,,,,,,,,0,,,,,,49.8239496,-97.1871532
1217,ferguson-ridge,North America,USA,Oregon,http://www.skiresort.info/ski-resort/ferguson-ridge/,1780,2,2,1,,,,,,20,0,10,US Dollar,,,,,,,,,,,,,,,,,,,,,,,,,,45.2620993,-117.1371089
1219,fernie,North America,Canada,British Columbia,http://www.skiresort.info/ski-resort/fernie/,2134,42,58,42,,,0,0,,104.95,78.95,41.95,Canadian Dollar,4,5,3,4,5,4,5,4,3,5,4,3,4,4,4,5,4,3,,,0,,,,0,49.5040452,-115.0630649
1256,forbidden,North America,Canada,British Columbia,http://www.skiresort.info/ski-resort/forbidden/,1050,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,49.0142228,-119.6973641
1264,fort-wainwrightbirch-hill-fairbanks,North America,USA,Alaska,http://www.skiresort.info/ski-resort/fort-wainwrightbirch-hill-fairbanks/,300,1.5,0.3,0,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,64.8733591,-147.6442449
1265,fortress-mountain,North America,Canada,Alberta,http://www.skiresort.info/ski-resort/fortress-mountain/,2370,7,15,8,,,0,0,,0,0,0,-,2.7,3,2.6,,,,,,,,,,,,,,,,,,,,,,0,52.3894444,-117.7216666
1266,four-lakes,North America,USA,Illinois,http://www.skiresort.info/ski-resort/four-lakes/,220,1,0,0,,,,,,28,0,0,US Dollar,,,,,,,,,,,,,,,,,,,,,,,,,,41.7829304,-88.081832
1269,four-seasons,North America,USA,New York,http://www.skiresort.info/ski-resort/four-seasons/,185,0.4,0.1,0,,,,,,24,0,18,US Dollar,,,,,,,,,,,,,,,,,,,,,0,,,,,40.762142,-73.971429
1271,fox-hill,North America,USA,Wisconsin,http://www.skiresort.info/ski-resort/fox-hill/,385,0.5,0.3,0.2,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,44.2326714,-87.6515346
1285,frost-fire-mountain,North America,USA,North Dakota,http://www.skiresort.info/ski-resort/frost-fire-mountain/,440,0.7,0.6,0.2,,,,,,40,0,30,US Dollar,,,,,,,,,,,,,,,,,,,,,0,,,,,48.9115064,-98.0675928
1323,galena,North America,Canada,British Columbia,http://www.skiresort.info/ski-resort/galena/,3100,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,0,,50.6638257,-117.8451919
1326,gallix,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/gallix/,205,3,2,4,,,,,,30.88,23.7,18.48,Canadian Dollar,,,,,,,,,,,,,,,,,,,,,,,,,,50.134429,-66.6189629
1359,georgian-peaks-club,North America,Canada,Ontario,http://www.skiresort.info/ski-resort/georgian-peaks-club/,430,2,6,1,,,0,0,,75,60,60,Canadian Dollar,2,2.3,3.4,,,,,,,,,,,,,,,,,,,,,,,44.5350638,-80.3788678
1373,giants-ridge,North America,USA,Minnesota,http://www.skiresort.info/ski-resort/giants-ridge/,560,4,5,3,,,0,0,,54,0,38,US Dollar,2.1,2.5,3.3,,,,,,,,,,,,,,,,,,0,,,,,47.5765197,-92.3031692
1382,gladstone-sports-park,North America,USA,Michigan,http://www.skiresort.info/ski-resort/gladstone-sports-park/,220,0.4,0.1,0,,,,,,12,0,5,US Dollar,,,,,,,,,,,,,,,,,,,,,,,,,,45.8599184,-87.0397263
1386,glen-eden,North America,Canada,Ontario,http://www.skiresort.info/ski-resort/glen-eden/,320,3,2,0,,,0,,,38,0,33,Canadian Dollar,1.7,1.7,3,,,,,,,,,,,,,,,,,,0,,,,,43.508534,-79.942617
1387,glen-mountain-park,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/glen-mountain-park/,0,,,,,,0,0,,0,0,0,-,,,,,,,,,,,,,,,,,,,,0,,,,,,45.154488,-72.366428
1423,gore-mountain,North America,USA,New York,http://www.skiresort.info/ski-resort/gore-mountain/,1097,6.7,28.2,23.3,,0,0,0,,83,65,46,US Dollar,3.3,3.6,3.6,,,,,,,,,,,,,,,,,0,0,,,,,43.6732782,-74.0068455
1429,gothics,North America,Canada,British Columbia,http://www.skiresort.info/ski-resort/gothics/,2800,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,0,,51.640201,-118.4889099
1441,granby-ranch,North America,USA,Colorado,http://www.skiresort.info/ski-resort/granby-ranch/,2804,6,10,4,,,0,0,,74,0,44,US Dollar,2.4,2.7,3.5,,,,,,,,,,,,,,,,,,0,,,,,40.0452206,-105.9061962
1443,grand-geneva,North America,USA,Wisconsin,http://www.skiresort.info/ski-resort/grand-geneva/,304,1.2,0.4,0.2,,,,,,53,0,41,US Dollar,,,,,,,,,,,,,,,,,,,,,0,,,,,42.6025797,-88.4060541
1445,grand-targhee,North America,USA,Wyoming,http://www.skiresort.info/ski-resort/grand-targhee/,3048,5,15,15,,,0,,,90,0,42,US Dollar,2.9,3.2,3.8,,,,,,,,,,,,,,,,,,0,,,,0,43.787113,-110.959296
1452,granite-gorge,North America,USA,New Hampshire,http://www.skiresort.info/ski-resort/granite-gorge/,404,3,2,1,,,0,,,49,0,42,US Dollar,1.7,2,2.9,,,,,,,,,,,,,,,,,0,0,,,,,42.970978,-72.212044
1453,granite-peak-at-rib-mountain-state-park,North America,USA,Wisconsin,http://www.skiresort.info/ski-resort/granite-peak-at-rib-mountain-state-park/,594,10,5,5,,,0,,0,80,0,60,US Dollar,2.4,2.8,3.4,,,,,,,,,,,,,,,,,0,,,,,,44.921581,-89.688221
1454,granlibakken,North America,USA,Western United States,http://www.skiresort.info/ski-resort/granlibakken/,2015,1,1,0,,,,0,,35,0,25,US Dollar,1.3,1.3,1.4,,,,,,,,,,,,,,,,,0,,,,,,39.1563669,-120.154041
1458,great-bear-ski-area,North America,USA,South Dakota,http://www.skiresort.info/ski-resort/great-bear-ski-area/,470,1.5,2,1,,,,,,26,0,0,US Dollar,,,,,,,,,,,,,,,,,,,,,,,,,,43.578002,-96.664547
1459,great-divide,North America,USA,Montana,http://www.skiresort.info/ski-resort/great-divide/,2210,10,20,20,,,0,,,40,30,20,US Dollar,3.1,3.4,3,,,,,,,,,,,,,,,,,0,,,,,,45.8140865,-112.7108367
1460,great-northern-snow-cat-trout-lake,North America,Canada,British Columbia,http://www.skiresort.info/ski-resort/great-northern-snow-cat-trout-lake/,0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,0,50.663631,-117.5653149
1464,greek-peak,North America,USA,New York,http://www.skiresort.info/ski-resort/greek-peak/,640,9,4,6,,,,,0,68,0,55,US Dollar,,,,,,,,,,,,,,,,,,,,,0,,,,,42.5082644,-76.1454427
1491,grouse-mountain,North America,Canada,British Columbia,http://www.skiresort.info/ski-resort/grouse-mountain/,1250,5.2,14.4,13.4,,,0,,0,63,45,28,Canadian Dollar,2,3,4,5,4,5,4,4,5,4,3,2,1,3,3,3,5,1,0,,,,,,,49.3801396,-123.081458
1521,gunstock,North America,USA,New Hampshire,http://www.skiresort.info/ski-resort/gunstock/,690,5,25,10,,,,,,86,74,62,US Dollar,,,,,,,,,,,,,,,,,,,,,,,,,,43.5256332,-71.3784045
1532,gwynne-valley,North America,Canada,Alberta,http://www.skiresort.info/ski-resort/gwynne-valley/,742,0.7,0.3,0,,,,0,,19,17,15,Canadian Dollar,1.3,1.3,1.3,,,,,,,,,,,,,,,,,0,,,,,,52.9851967,-113.2172478
1534,h2o-guides,North America,USA,Alaska,http://www.skiresort.info/ski-resort/h2o-guides/,0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,0,,61.1297445,-146.250727
1581,hanson-hills,North America,USA,Michigan,http://www.skiresort.info/ski-resort/hanson-hills/,390,0.8,0.2,0,,,,,,30,0,0,US Dollar,,,,,,,,,,,,,,,,,,,,,,,,,,44.6455709,-84.7534741
1590,harper-mountain,North America,Canada,British Columbia,http://www.skiresort.info/ski-resort/harper-mountain/,1520,5,10,5,,,0,0,,44.76,0,28.57,Canadian Dollar,2.4,2.8,2.7,,,,,,,,,,,,,,,,,0,,,,,,50.7236425,-120.1383357
1592,hart-highlands-prince-george,North America,Canada,British Columbia,http://www.skiresort.info/ski-resort/hart-highlands-prince-george/,760,1,0,0,,,,0,,0,0,0,-,1.3,1,1.4,,,,,,,,,,,,,,,,,0,,,,,,53.975,-122.789766
1620,haystack-mountain-the-hermitage-club,North America,USA,Vermont,http://www.skiresort.info/ski-resort/haystack-mountain-the-hermitage-club/,975,5.6,9.5,4.2,,,0,,,0,0,0,-,2.4,2.7,3.7,,,,,,,,,,,,,,,,,,,,,,,42.9139691,-72.9195441
1622,heavenly,North America,USA,Western United States,http://www.skiresort.info/ski-resort/heavenly/,3060,18,42,34,,0,0,,0,152,125,90,US Dollar,4,5,4,5,5,3,4,4,4,4,4,4,4,4,4,5,5,1,0,0,0,,,,,38.939926,-119.9771868
1631,heiliger-huegel-hubertus,North America,USA,Wisconsin,http://www.skiresort.info/ski-resort/heiliger-huegel-hubertus/,391,0.6,0.4,0.2,,,0,,,25,0,0,US Dollar,1.3,1.6,2.7,,,,,,,,,,,,,,,,,0,,,,,,43.253051,-88.3129969
1639,hemlock-valley,North America,Canada,British Columbia,http://www.skiresort.info/ski-resort/hemlock-valley/,1372,2,6,2,,,0,,,53.33,43.81,27.62,Canadian Dollar,2,2.3,2.8,,,,,,,,,,,,,,,,,0,,,,,,49.376709,-121.934807
1646,hermon-mountain,North America,USA,Maine,http://www.skiresort.info/ski-resort/hermon-mountain/,140,2,0.5,0.5,,,0,0,,27,0,22,US Dollar,1.5,1.8,2.3,,,,,,,,,,,,,,,,,0,,,,,,44.7807854,-68.9572709
1653,hesperus-ski-area,North America,USA,Colorado,http://www.skiresort.info/ski-resort/hesperus-ski-area/,2706,3,5,2,,,0,,,39,33,28,US Dollar,2,2.3,2.8,,,,,,,,,,,,,,,,,0,,,,,,37.2995933,-108.055101
1661,heyden-aweres,North America,Canada,Ontario,http://www.skiresort.info/ski-resort/heyden-aweres/,0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,46.6426011,-84.3077087
1662,hickory-ski-center,North America,USA,New York,http://www.skiresort.info/ski-resort/hickory-ski-center/,583,3,3,2,,,,,,45,0,30,US Dollar,,,,,,,,,,,,,,,,,,,,,,,,,,43.4744097,-73.8173438
1669,hidden-valley-ab,North America,Canada,Alberta,http://www.skiresort.info/ski-resort/hidden-valley-ab/,1400,3,3,2,,,0,0,,41,35,28,Canadian Dollar,1.9,2.3,2.8,,,,,,,,,,,,,,,,,0,,,,,,51.1513095,-114.1182466
1670,hidden-valley-highlands,North America,Canada,Ontario,http://www.skiresort.info/ski-resort/hidden-valley-highlands/,380,1.8,0.7,0.5,,,0,,,73,64,53,Canadian Dollar,1.5,1.8,3,,,,,,,,,,,,,,,,,0,,,,,,45.356103,-79.129683
1671,hidden-valley-mo,North America,USA,Missouri,http://www.skiresort.info/ski-resort/hidden-valley-mo/,240,1,2,1,,,0,,,48,0,30,US Dollar,1.5,1.9,2.9,,,,,,,,,,,,,,,,,0,0,,,,,38.5295823,-90.6445331
1672,hidden-valley-pa,North America,USA,Pennsylvania,http://www.skiresort.info/ski-resort/hidden-valley-pa/,890,4,3,2,,,,,,69,0,58,US Dollar,,,,,,,,,,,,,,,,,,,,,0,,,,,40.0571706,-79.2558937
1676,highland-powder-cat-skiing,North America,Canada,British Columbia,http://www.skiresort.info/ski-resort/highland-powder-cat-skiing/,0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,0,49.4413256,-117.534839
1680,hillberg-ski-area,North America,USA,Alaska,http://www.skiresort.info/ski-resort/hillberg-ski-area/,120,0.9,0.3,0,,,,,,20,0,0,US Dollar,,,,,,,,,,,,,,,,,,,,,,,,,,61.275284,-149.820643
1681,hilltop-anchorage,North America,USA,Alaska,http://www.skiresort.info/ski-resort/hilltop-anchorage/,140,4,1,0,,,0,0,,32,30,20,US Dollar,1.7,1.7,2.8,,,,,,,,,,,,,,,,,0,,,,,,61.140846,-149.7449609
1746,hockley-valley,North America,Canada,Ontario,http://www.skiresort.info/ski-resort/hockley-valley/,423,,,,,,0,0,,49,0,42,Canadian Dollar,,,,,,,,,,,,,,,,,,,,0,,,,,,43.9775621,-80.0469177
1760,hogadon-ski-area,North America,USA,Wyoming,http://www.skiresort.info/ski-resort/hogadon-ski-area/,2438,1.9,1.6,1.5,,,,,,42,37,27,US Dollar,,,,,,,,,,,,,,,,,,,,,,,,,,42.7452867,-106.3389955
1783,holiday-mountain-mb,North America,Canada,Manitoba,http://www.skiresort.info/ski-resort/holiday-mountain-mb/,460,0.6,1,0.3,,,0,,,44,38,28,Canadian Dollar,1.3,1.6,3,,,,,,,,,,,,,,,,,,0,,,,,49.237733,-98.693747
1784,holiday-mountain-ny,North America,USA,New York,http://www.skiresort.info/ski-resort/holiday-mountain-ny/,440,1,2,1,,,,,,42,0,0,US Dollar,,,,,,,,,,,,,,,,,,,,,,,,,,41.629592,-74.6144896
1785,holiday-valley,North America,USA,New York,http://www.skiresort.info/ski-resort/holiday-valley/,685,16,13,19,,,0,,,75,0,59,US Dollar,3,3.4,3.5,,,,,,,,,,,,,,,,,0,,,,,,42.2577157,-78.6768496
1786,holimont,North America,USA,New York,http://www.skiresort.info/ski-resort/holimont/,689,4,6,10,,,0,,,70,0,55,US Dollar,2.4,2.7,3.2,,,,,,,,,,,,,,,,,0,0,,,,,42.2732483,-78.689067
1795,homewood-mountain-resort,North America,USA,Western United States,http://www.skiresort.info/ski-resort/homewood-mountain-resort/,2402,6,13,1,,,0,0,,0,0,0,-,2.5,2.7,3.3,,,,,,,,,,,,,,,,,0,0,,,,,39.0855833,-120.1605391
1799,hoodoo-ski-area,North America,USA,Oregon,http://www.skiresort.info/ski-resort/hoodoo-ski-area/,1740,6,8,3,,,0,,,54,0,34,US Dollar,2.3,2.6,3,,,,,,,,,,,,,,,,,,,,,,,44.408755,-121.871381
1815,horseshoe-resort,North America,Canada,Ontario,http://www.skiresort.info/ski-resort/horseshoe-resort/,390,2,3.8,0.2,,,0,,,62,0,49,Canadian Dollar,1.7,1.9,3.3,,,,,,,,,,,,,,,,,,0,,,,,44.5494768,-79.672466
1825,howelsen-hill-steamboat-springs,North America,USA,Colorado,http://www.skiresort.info/ski-resort/howelsen-hill-steamboat-springs/,2175,1.7,1.5,0.8,,,0,0,,25,0,15,US Dollar,1.5,1.8,2.5,,,,,,,,,,,,,,,,,0,0,,,,,40.4805325,-106.8406049
1835,hudson-bay-mountain-smithers,North America,Canada,British Columbia,http://www.skiresort.info/ski-resort/hudson-bay-mountain-smithers/,1650,18,13,6,,,0,0,,60,45,30,Canadian Dollar,2.9,3.2,2.5,,,,,,,,,,,,,,,,,0,,,,,,54.780112,-127.1711829
1836,hudsons-hope-portage-mountain,North America,Canada,British Columbia,http://www.skiresort.info/ski-resort/hudsons-hope-portage-mountain/,843,0.2,0,0,,,,,,15,0,10,Canadian Dollar,1,1,1,,,,,,,,,,,,,,,,,0,,,,,,55.985,-122.1430555
1841,huff-hills,North America,USA,North Dakota,http://www.skiresort.info/ski-resort/huff-hills/,680,1.8,0.8,0.4,,,,,,30,0,25,US Dollar,,,,,,,,,,,,,,,,,,,,,,,,,,46.6268609,-100.723275
1846,hunt-hollow-ski-club,North America,USA,New York,http://www.skiresort.info/ski-resort/hunt-hollow-ski-club/,360,2,2,1,,,0,0,,55,0,45,US Dollar,1.7,2,2.9,,,,,,,,,,,,,,,,,0,,,,,,42.6459844,-77.4780707
1847,hunter-mountain,North America,USA,New York,http://www.skiresort.info/ski-resort/hunter-mountain/,975,18,18,19,,,0,0,0,80,0,64,US Dollar,3.2,3.6,3.4,,,,,,,,,,,,,,,,,0,,,,,,42.207763,-74.207797
1849,huntington,North America,USA,New York,http://www.skiresort.info/ski-resort/huntington/,0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,40.8681539,-73.425676
1851,hurricane-ridge,North America,USA,Washington State,http://www.skiresort.info/ski-resort/hurricane-ridge/,1676,2,2,1,,,,,,34,0,0,US Dollar,,,,,,,,,,,,,,,,,,,,,,,,,,47.9331457,-123.4096268
1855,hyland-ski-snowboard-area,North America,USA,Minnesota,http://www.skiresort.info/ski-resort/hyland-ski-snowboard-area/,310,0.6,0.4,0.2,,,0,,,34.49,0,30.76,US Dollar,1.3,1.6,3,,,,,,,,,,,,,,,,,,0,,,,,44.84363,-93.363611
1894,indian-lake,North America,USA,New York,http://www.skiresort.info/ski-resort/indian-lake/,599,0.6,0.3,0,,,,0,,0,0,0,-,1.2,1.2,1.5,,,,,,,,,,,,,,,,,,,,,,,43.7824501,-74.2653667
1895,indianhead-mountain,North America,USA,Michigan,http://www.skiresort.info/ski-resort/indianhead-mountain/,554,2,3,5,,,,,,65,0,52,US Dollar,,,,,,,,,,,,,,,,,,,,,0,,,,,46.500277,-89.970939
1900,innisfail,North America,Canada,Alberta,http://www.skiresort.info/ski-resort/innisfail/,955,0.4,0.4,0,,,,,,8,0,0,Canadian Dollar,1.2,1.2,1,,,,,,,,,,,,,,,,,0,,,,,,52.0274064,-113.9470957
1935,jack-frost-mountain,North America,USA,Pennsylvania,http://www.skiresort.info/ski-resort/jack-frost-mountain/,610,6,5.5,0.5,,,,,,58,0,45,US Dollar,,,,,,,,,,,,,,,,,,,,,,,,,,41.1011597,-75.6501205
1936,jackson-hole,North America,USA,Wyoming,http://www.skiresort.info/ski-resort/jackson-hole/,3185,16,50,50,,0,0,,0,149,0,91,US Dollar,4.4,4.7,3.6,,,,,,,,,,,,,,,,0,,,,,0,0,43.4799291,-110.7624282
1967,jay-peak,North America,USA,Vermont,http://www.skiresort.info/ski-resort/jay-peak/,1175,15,31,30,,,0,,0,82,0,64,US Dollar,3.7,4,3.2,,,,,,,,,,,,,,,,0,,0,,,,,44.9649254,-72.4602429
1983,jiminy-peak,North America,USA,Massachusetts,http://www.skiresort.info/ski-resort/jiminy-peak/,725,4.1,2,3,,,,,,81,70,61,US Dollar,,,,,,,,,,,,,,,,,,,,,0,,,,,42.5553893,-73.292165
2008,jumbo-glacier-resort-planned,North America,Canada,British Columbia,http://www.skiresort.info/ski-resort/jumbo-glacier-resort-planned/,0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,53.7266683,-127.6476205
2010,june-mountain,North America,USA,California,http://www.skiresort.info/ski-resort/june-mountain/,3075,2.1,12.9,20.7,,,0,,0,109,89,0,US Dollar,2.9,3.1,3.6,,,,,,,,,,,,,,,,,,,,,,,37.739932,-119.0701438
2050,kamiskotia,North America,Canada,Ontario,http://www.skiresort.info/ski-resort/kamiskotia/,410,4,2,2,,,0,0,,45,35,25,Canadian Dollar,1.9,2.3,2.8,,,,,,,,,,,,,,,,,,,,,,,48.583154,-81.630787
2119,kelly-canyon,North America,USA,Idaho,http://www.skiresort.info/ski-resort/kelly-canyon/,2030,4,5,3,,,0,,,40,0,32,US Dollar,2.1,2.5,3,,,,,,,,,,,,,,,,,,,,,,,46.715749,-115.2576333
2123,kendall-mountain-silverton,North America,USA,Colorado,http://www.skiresort.info/ski-resort/kendall-mountain-silverton/,3000,1,0.5,0.2,,,0,,,20,0,15,US Dollar,1.3,1.6,3,,,,,,,,,,,,,,,,,,,,,,,37.8112094,-107.6569087
2131,kettlebowl,North America,USA,Wisconsin,http://www.skiresort.info/ski-resort/kettlebowl/,542,0.3,1.1,0,,,,,,5,3,2,US Dollar,1.3,1.3,1,,,,,,,,,,,,,,,,,0,,,,,,45.2717983,-88.901379
2132,keyes-peak-florence,North America,USA,Wisconsin,http://www.skiresort.info/ski-resort/keyes-peak-florence/,450,0.5,0,0,,,,,,12,0,8,US Dollar,,,,,,,,,,,,,,,,,,,,,,,,,,45.8957406,-88.2994879
2133,keystone,North America,USA,Colorado,http://www.skiresort.info/ski-resort/keystone/,3651,25,65,45,,0,0,,0,159,0,92,US Dollar,4,5,4,5,5,3,4,4,4,5,4,4,4,5,4,4,5,3,,0,,,,,0,39.5791675,-105.9347384
2137,kicking-horse-golden,North America,Canada,British Columbia,http://www.skiresort.info/ski-resort/kicking-horse-golden/,2450,20,20,60,,0,0,,,104.95,78.95,41.95,Canadian Dollar,3,5,4,4,4,4,4,4,4,5,4,3,4,4,4,5,2,3,,,0,,,0,,51.3066595,-116.9827447
2146,killington,North America,USA,Vermont,http://www.skiresort.info/ski-resort/killington/,1285,37.4,43,46,,0,0,0,,115,0,89,US Dollar,4.4,4.8,3.7,,,,,,,,,,,,,,,,,0,0,,,,,43.6775677,-72.7798247
2147,kimberley,North America,Canada,British Columbia,http://www.skiresort.info/ski-resort/kimberley/,1982,15,35,30,,,0,0,,79.95,59.95,31.95,Canadian Dollar,3,4,3,4,5,3,4,4,4,5,3,3,4,4,5,4,4,3,,,0,,,,,49.6651567,-115.9967207
2148,king-pine-purity-spring-resort,North America,USA,New Hampshire,http://www.skiresort.info/ski-resort/king-pine-purity-spring-resort/,240,2.8,1.5,1,,,0,0,,55,0,38,US Dollar,1.7,2,2.9,,,,,,,,,,,,,,,,,,,,,,,43.860775,-71.0893681
2149,kingston,North America,Canada,Ontario,http://www.skiresort.info/ski-resort/kingston/,0,,,,,,,0,,0,0,0,-,,,,,,,,,,,,,,,,,,,,0,,,,,,44.2311717,-76.4859544
2150,kinosoo-ridge,North America,Canada,Alberta,http://www.skiresort.info/ski-resort/kinosoo-ridge/,647,1.5,2,1.5,,,0,,,33,0,27,Canadian Dollar,1.7,2.1,3,,,,,,,,,,,,,,,,,,0,,,,,54.440634,-110.017379
2151,kinsmen-little-red-river-park-prince-albert,North America,Canada,Saskatchewan,http://www.skiresort.info/ski-resort/kinsmen-little-red-river-park-prince-albert/,438,0.3,0,0,,,,,,10,0,0,Canadian Dollar,1.1,1,1,,,,,,,,,,,,,,,,,0,,,,,,53.2219265,-105.7129915
2164,kirkwood,North America,USA,Western United States,http://www.skiresort.info/ski-resort/kirkwood/,2987,15,30,20,,,0,0,,119,107,87,US Dollar,3.5,3.8,3.2,,,,,,,,,,,,,,,,,0,0,,,,0,38.7023082,-120.0722442
2169,kissing-bridge,North America,USA,New York,http://www.skiresort.info/ski-resort/kissing-bridge/,520,4.5,4.8,8.5,,,0,,,60,0,50,US Dollar,2.3,2.7,3,,,,,,,,,,,,,,,,,0,0,,,,,42.6001848,-78.6526985
2248,kootenay,North America,Canada,British Columbia,http://www.skiresort.info/ski-resort/kootenay/,2880,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,0,,49.5700937,-116.8312394
2396,la-tuque,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/la-tuque/,320,3,1,2,,,,,,27.5,0,22.5,Canadian Dollar,,,,,,,,,,,,,,,,,,,,,,,,,,47.4383405,-72.7839311
2403,labrador-mountain,North America,USA,New York,http://www.skiresort.info/ski-resort/labrador-mountain/,570,6,6,5,,,0,0,,53,0,43,US Dollar,2.3,2.7,2.9,,,,,,,,,,,,,,,,,,,,,,,42.741791,-76.030215
2423,lake-city-ski-hill,North America,USA,Colorado,http://www.skiresort.info/ski-resort/lake-city-ski-hill/,2771,0.7,0.3,0,,,,0,,15,0,7,US Dollar,1.3,1.3,1.5,,,,,,,,,,,,,,,,,,,,,,,38.0109874,-107.3116354
2425,lake-louise,North America,Canada,Alberta,http://www.skiresort.info/ski-resort/lake-louise/,2637,35,62,42,,0,0,0,0,104,79,39,Canadian Dollar,4,5,4,5,5,4,5,5,4,5,4,3,1,4,5,5,5,3,,,0,,,,,51.4253705,-116.1772552
2427,lakeridge-resort,North America,Canada,Ontario,http://www.skiresort.info/ski-resort/lakeridge-resort/,370,1.5,1,0.5,,,0,,,57.75,0,48.3,Canadian Dollar,1.5,1.8,2.9,,,,,,,,,,,,,,,,,0,0,,,,,44.0278045,-79.0630049
2450,las-vegas-ski-and-snowboard-resort-lee-canyon,North America,USA,Nevada,http://www.skiresort.info/ski-resort/las-vegas-ski-and-snowboard-resort-lee-canyon/,2856,0.3,5,2,,,0,,,70,0,60,US Dollar,1.9,2.1,2.8,,,,,,,,,,,,,,,,,0,0,,,,,36.3037018,-115.6796327
2451,las-vegas-wet-planned,North America,USA,Nevada,http://www.skiresort.info/ski-resort/las-vegas-wet-planned/,0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,36.1231348,-115.1717806
2452,last-frontier-bob-quinn-lake,North America,Canada,British Columbia,http://www.skiresort.info/ski-resort/last-frontier-bob-quinn-lake/,0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,0,,56.972222,-130.247222
2462,laurel-mountain,North America,USA,Pennsylvania,http://www.skiresort.info/ski-resort/laurel-mountain/,837,4,3,1,,,0,,,53,0,43,US Dollar,1.9,2.2,2.9,,,,,,,,,,,,,,,,,0,,,,,,40.2107916,-79.1851852
2463,laurentian-ski-hill-north-bay,North America,Canada,Ontario,http://www.skiresort.info/ski-resort/laurentian-ski-hill-north-bay/,325,1.3,0.2,0,,,0,,,34,0,28,Canadian Dollar,1.3,1.3,2.8,,,,,,,,,,,,,,,,,0,0,,,,,46.3377578,-79.4322181
